,petid,magnitude,score
12081,1f2573b47,0.8,0.8
12082,a7be93837,0.1,0.1
12083,cd2451ab4,8.0,0.1
12084,61fa95b3b,0.4,0.4
12085,ddb881657,0.1,0.1
12086,b2876d101,0.8,0.8
12087,3fd545213,1.8,0.2
12088,cb860243c,1.3,0.6
12089,90ce48a71,1.5,0
12090,7f4fb6f7e,1.7,0.2
12091,abd366564,1.1,-0.1
12092,c05a9c0c8,1.8,0.6
12093,f158bcd9e,1.8,0.3
12094,cadcd5ad8,1.8,0
12095,d8af1e7a3,1.8,0.2
12096,88487194e,0.1,0
12097,9468e2ed1,5.9,0.3
12098,7f1bb8d32,1.8,-0.2
12099,881a77dfb,1.3,0.4
12100,85594fcaf,1.4,0.1
12101,ff127e4d3,5.6,0
12102,09acd6b31,1.8,0.1
12103,23baf0395,0.6,0.6
12104,5e7b512bb,0.1,0.1
12105,33cabff1a,9.5,0.3
12106,9a7885841,1.5,0.7
12107,63d254530,15.5,0.3
12108,f04c098ed,2.1,0
12109,fcfae453e,1.8,0.2
12110,6326958d4,5.4,0
12111,93692767b,0.0,0
12112,8910ea0f4,1.8,0.5
12113,c4dc1e8fe,5.7,0.1
12114,54bbc1b84,2.9,0.1
12115,f6575f08d,1.9,0.3
12116,fdb71d0c8,0.1,0.1
12117,caa616482,7.6,0.1
12118,29edf6e20,0.3,0.3
12119,24be8e826,2.0,0.2
12120,b4809e7d1,1.0,0.5
12121,ece99daf7,1.7,0.8
12122,a970b89c7,1.9,0
12123,17a5487d2,0.0,0
12124,8afcd7b7e,1.3,0.6
12125,5962cfdd9,2.0,0.5
12126,a4999bce7,0.3,0.3
12127,2ae2246a7,3.3,0.5
12128,2b0896bbe,8.4,0.3
12129,27a8bdbf8,0.5,-0.5
12130,c5f1eb8b6,1.1,-0.2
12131,f77a6e11c,1.0,0
12132,c3750cec1,2.8,0.7
12133,36731724b,1.9,0.1
12134,7316c548e,6.0,0.3
12135,2ce86e3a2,3.0,0.2
12136,65051faf7,2.2,0.2
12137,fbb112b7e,1.6,0.8
12138,21e4ca7d1,0.9,0.9
12139,43cf0f713,0.5,0.1
12140,ce0294cec,5.8,0.2
12141,1f467ba22,2.1,0.5
12142,9f07e2b51,0.9,0.3
12143,55f34f8f5,1.7,0.4
12144,de591574b,3.2,0.6
12145,ebc749f21,2.3,0.2
12146,f93ea9f9f,7.7,0.3
12147,11948e0ef,3.0,0.5
12148,28f9f4ec4,0.2,0.2
12149,9d9197e7e,3.6,0.3
12150,73f5dad5b,3.1,0
12151,d41649df9,0.8,0.3
12152,d243fce57,2.0,0.3
12153,bed675184,3.3,0.5
12154,3b61f8d97,1.3,0.1
12155,5f2623cb9,0.7,0.1
12156,8f22842c0,1.9,0.6
12157,99a0196aa,1.8,0
12158,c879064dc,0.0,0
12159,d26ebd584,4.2,0
12160,8e1111452,1.2,-0.1
12161,2f3d368d3,2.6,0.3
12162,3eaae43f3,2.9,0.2
12163,113204c87,1.2,0.2
12164,63f2faf77,3.0,0.3
12165,d07d9ab13,3.2,0.8
12166,4e47644c8,1.6,0.3
12167,9ba7b7b9c,0.8,0.8
12168,c2558c319,0.6,0
12169,b3995ad50,1.6,0.5
12170,b5475edf9,0.1,0.1
12171,e7067c4dc,1.0,-0.2
12172,09898b12e,1.5,0.7
12173,7fe8ef73d,0.8,0.8
12174,75bfbc825,2.9,0.2
12175,e96c2483c,0.9,-0.2
12176,42a28c241,0.5,0.2
12177,694caa813,0.2,-0.2
12178,55c563104,0.7,0.3
12179,2d725d001,1.8,0.4
12180,1936c68a5,5.6,0.7
12181,4d8b93dd1,0.9,0.9
12182,ef86c51b2,6.1,0.2
12183,80e8288c9,2.2,0.3
12184,488c8d0aa,1.1,0.5
12185,c15c93964,2.2,0.4
12186,21b933087,0.5,0.5
12187,2e12f4152,3.5,0.2
12188,d605cb217,0.8,0.8
12189,a6deb30e1,8.3,0
12190,460ac160c,2.2,0.3
12191,c1f16a59a,0.4,0.4
12192,ae3ff3cbc,2.5,0
12193,9c580ca06,4.8,0.4
12194,9868c3935,4.9,0.3
12195,50682d0f1,1.8,0.6
12196,a85630773,3.2,0
12197,af005c575,2.3,0.4
12198,64b1db30c,0.9,0.4
12199,bb0dddcf2,1.3,0.4
12200,db745332f,1.5,0.5
12201,8fd0bd843,2.8,0.7
12202,84c1afe03,0.4,0
12203,c42e5a129,1.5,0.5
12204,e4b90955c,0.2,0.2
12205,e88f72461,1.0,0.4
12206,1e140177f,2.3,0.3
12207,c4ef3ff97,5.6,0.3
12208,a972fe14a,2.8,0.2
12209,784ec5ba3,3.6,0.5
12210,3bcc3be83,3.2,0.3
12211,2b82af067,0.0,0
12212,05f99fc56,2.1,0.7
12213,c49480455,4.7,0.4
12214,3feae3fb7,2.0,0.3
12215,3330252db,2.5,0.3
12216,63a542d16,5.1,0.4
12217,a6236b3b8,0.6,-0.2
12218,fae628c13,1.1,0.3
12219,5ff169a48,2.9,0.3
12220,2dfaf69b5,4.9,0.1
12221,a37c82165,2.7,0
12222,58d54417f,1.8,0.9
12223,ca9841ab1,0.0,0
12224,bec2fe7ad,7.8,0.2
12225,35f9818a7,2.2,0.7
12226,a92b06d0f,6.2,0
12227,f892c5908,4.2,0.4
12228,25560b530,2.9,0.7
12229,e9feaab54,1.3,-0.2
12230,55fcdea2f,1.4,0
12231,6a633ab6c,1.4,0.4
12232,271bb0de8,3.1,0.1
12233,d14d62508,3.7,0.3
12234,79a352e54,3.7,0.6
12235,07218c870,0.4,0.4
12236,48dd9f35f,2.8,0.2
12237,bca8b44ae,0.7,0.3
12238,7b22d0224,1.2,0
12239,ba311fc1a,0.0,0
12240,ff10041de,5.4,0
12241,9ac089108,4.9,0.1
12242,a34cf041b,1.6,0.2
12243,267f0065c,0.9,0.9
12244,ca3dbbaa3,0.6,0.6
12245,6984c8d7e,0.9,0
12246,b4060a70e,0.5,0.5
12247,e3e70d2b0,4.2,0.7
12248,f45457bdc,6.0,0
12249,791560e54,1.2,0.6
12250,71d3ecea7,2.4,0
12251,ff706f8cc,5.6,0
12252,7adc5209e,3.3,0.2
12253,a90da3a12,3.3,0.1
12254,902114441,1.6,0.2
12255,e9e9c9efe,2.3,0
12256,c50a42095,3.4,0
12257,429017e9a,1.8,0.2
12258,efe569ca6,1.0,0.5
12259,1ad691ca4,2.2,0.3
12260,4745e5286,4.9,0
12261,5c1890dc7,1.0,0.3
12262,25b827551,3.7,0.4
12263,e0bf99ea2,1.0,0.3
12264,401553149,1.6,0.5
12265,5ff246254,1.8,0.5
12266,6a34d34ab,1.9,0.3
12267,ee2c40165,2.1,-0.3
12268,095314294,0.7,0.7
12269,9999c355f,2.1,0.3
12270,f5e496f46,7.8,0.3
12271,c33c82dd5,2.5,0.3
12272,643eab5c6,4.7,0.3
12273,debf8e7e9,3.1,0.7
12274,bd763ab11,0.4,0
12275,94bcf0199,1.5,0.3
12276,5328a3ad8,5.9,0.2
12277,6c75b9082,3.1,0.5
12278,9e935b385,1.7,0.5
12279,534fff3cf,0.6,-0.3
12280,7b3332622,1.9,0
12281,9b56301b6,1.7,0.5
12282,adfa73768,0.2,0.2
12283,0d508e63a,1.2,0.4
12284,a19eea86b,4.2,0.5
12285,805dcae38,1.6,0.8
12286,2eb4fa594,2.5,0.6
12287,5163abb6e,0.2,0.2
12288,9fb186834,4.2,0.1
12289,9d8f22942,0.9,0.9
12290,d380185bc,0.8,0.2
12291,78a8e1b01,0.7,0.7
12292,ac3a5c473,1.1,0
12293,1bbf00182,2.6,0.6
12294,e678bcc42,0.6,-0.2
12295,823d5bd7e,4.2,0
12296,5fc6599fc,2.2,0.3
12297,6f1e6e8ed,3.1,0.4
12298,6ad1d75b2,3.0,0.6
12299,9609a0b86,4.0,0.1
12300,b4d54e67c,0.8,0.1
12301,3d663ffeb,0.9,0.9
12302,27e74e45c,0.8,0.8
12303,fa5957d1c,1.8,0
12304,126cfd595,1.4,0.2
12305,7feb1774c,8.7,0.3
12306,1cdf69df6,1.2,0
12307,c1653516e,0.0,0
12308,ecd574ddb,4.0,0
12309,d3dd7e6a7,1.2,0.3
12310,17d9c9586,4.3,0.2
12311,e6989638e,2.4,0.3
12312,577c72b39,3.4,0
12313,a40a8c0ce,3.2,0.2
12314,ab599a6ac,0.7,-0.1
12315,5346481de,0.7,0.2
12316,d870d5767,3.4,0.2
12317,9f194db92,2.4,0.5
12318,b8d96cdd0,2.4,0
12319,3a9efa973,5.0,0.4
12320,ad937498b,2.8,0.2
12321,9223ca4fa,2.5,0.5
12322,53bb1d133,1.9,0.4
12323,9a447e958,0.7,-0.7
12324,32f29129c,2.6,0.2
12325,ada6358f5,5.2,0.5
12326,bb9a64e6f,1.5,0.7
12327,d2be70a4c,0.3,0.3
12328,d8f9d07f2,0.8,0.8
12329,48333a921,1.7,0.5
12330,e7da5a824,0.7,0.7
12331,c17b66965,0.0,0
12332,88819fc55,0.1,0.1
12333,63b5f502a,5.1,0.1
12334,6caab3194,2.7,0.2
12335,4cb849b69,1.8,0
12336,6a546bfb7,0.0,0
12337,286afff7c,0.9,0.9
12338,b7d2f8186,1.4,0.4
12339,c6d7271e8,2.3,0.1
12340,f972a14d5,2.6,0.3
12341,59e6d1d66,6.8,0.3
12342,245bd5ca0,1.9,0.4
12343,dfe7a59b4,0.8,0
12344,46687a6d1,1.0,0.5
12345,51c04983b,0.9,0.9
12346,618430208,0.6,-0.2
12347,e4460cb03,1.6,0
12348,4e9358756,3.1,0.1
12349,03c1e47b4,1.3,0.3
12350,90983a905,0.9,0.9
12351,c34b20922,0.4,0.2
12352,3bf7bccc9,1.3,0.3
12353,f6725c11b,1.0,0.2
12354,603892936,2.0,0
12355,69c8c9463,4.8,0
12356,4cfbb4616,1.3,0.4
12357,a5b5eccb6,3.3,0.5
12358,22cf2902d,1.2,0.3
12359,69c1801cb,2.6,0.1
12360,1a030d758,3.1,0.2
12361,787a8c11d,1.1,-0.2
12362,bdf4a9ed9,0.7,0.2
12363,a4e56218b,5.0,0.2
12364,374b76068,0.8,0.8
12365,c6d378000,0.8,0.1
12366,d20ea312e,2.8,0.5
12367,d147c39fb,2.2,0.7
12368,6db8c5110,2.9,0.4
12369,e801cb768,1.7,0.5
12370,ff8e7c016,1.6,0.4
12371,c1816081f,2.5,0.5
12372,3b0238af8,1.9,0.1
12373,36d764abf,2.8,0
12374,4d8bc908b,3.0,0.1
12375,6914ade58,1.7,0.2
12376,7b6629627,0.5,-0.5
12377,559e15485,0.8,0.4
12378,b1307cb03,2.9,0.3
12379,9786bb3f7,4.5,0.1
12380,97f0e7ec2,2.3,0.3
12381,d6a84a290,0.6,0.2
12382,9c803d826,3.2,0.3
12383,5474cd2c2,0.0,0
12384,9296c9064,2.3,0.2
12385,60f317698,0.5,0
12386,bc9168a46,1.2,0.4
12387,4c2f127c7,0.9,0.9
12388,d6b7b63de,0.6,0.6
12389,8685546cb,0.0,0
12390,372f9cf86,1.9,0.4
12391,e16882f44,2.7,0.3
12392,eb939ea9e,3.4,0.2
12393,f6ad159f1,0.8,0.1
12394,ac52ba660,1.7,0.5
12395,9d87fbd92,0.9,0.1
12396,8009b7ac8,1.5,0
12397,0a8746c09,0.2,0.1
12398,deb7136ba,1.0,0.5
12399,902a255d2,2.1,0.2
12400,3304185a1,0.7,-0.7
12401,14bbc5876,1.7,0.2
12402,482d05dc8,0.5,-0.2
12403,684567fc4,4.7,0.5
12404,49bb70e36,1.4,0.1
12405,b88fdc7ba,3.3,0.3
12406,2e9a53eb0,0.1,0.1
12407,ec0ef9572,3.1,0.1
12408,f0a1f2b90,4.5,0.3
12409,09bc86c05,4.2,-0.2
12410,4f5f178e6,1.3,0.6
12411,1de2c7e27,2.6,0.1
12412,2b38b60d2,10.8,0.2
12413,4c6a4b965,4.0,0.3
12414,b4fb9949b,1.5,0.1
12415,5afe2ebbc,1.0,0
12416,5de1d0c34,1.0,0
12417,38063ee14,1.4,0.4
12418,881580d4b,0.2,0
12419,9a2b50582,1.8,0
12420,775da0afe,2.1,0.2
12421,74b9e9fc0,0.2,0.2
12422,c82b8b2c4,1.2,0.3
12423,2c46efe8f,1.7,0.2
12424,f7999c9bf,3.3,0.8
12425,b76a6d7fa,1.6,0.1
12426,dd8817ccb,1.0,0.1
12427,b6a16ab86,4.8,-0.1
12428,cdd2cac09,3.1,0.4
12429,814740bc3,0.0,0
12430,be1ab222c,0.9,0.9
12431,8d6f10684,2.6,0.1
12432,3b2b69d20,1.3,0.4
12433,e38f07d89,4.3,0.2
12434,f36876126,0.7,-0.2
12435,01919fe72,3.0,0
12436,421ea515e,2.7,0.6
12437,deda21b9a,0.0,0
12438,af76ac5bf,0.9,0.1
12439,67e41958c,2.3,0.4
12440,7448f3165,3.6,0.6
12441,ed74a9822,2.3,0.3
12442,9ee7776db,0.0,0
12443,7e3680561,0.2,0.1
12444,68cdd6d6b,3.0,0.2
12445,ddb95945a,6.5,0
12446,2514503e7,4.2,0.1
12447,50b022696,2.8,0.3
12448,8377bfe97,3.0,-0.2
12449,9e4e77074,2.9,0.1
12450,5e54f4e06,0.3,-0.1
12451,216550479,1.1,0
12452,50af1151a,5.3,0
12453,0a98163c8,0.8,0.8
12454,59d95faef,0.4,-0.4
12455,fe5dc391c,2.1,0.2
12456,91e663cd2,0.8,0.1
12457,37a11cc19,7.2,0.5
12458,24e2a6ff5,0.0,0
12459,c54b26d73,1.7,0.3
12460,1d373c973,0.9,0.9
12461,201ea7802,0.5,0.5
12462,f17d4ab32,2.4,0.2
12463,91b088719,1.1,0
12464,c30f7cde0,2.3,0.7
12465,aba512b8f,2.7,0.5
12466,926c92b39,2.8,0.5
12467,29ffe21fe,3.1,0.1
12468,938bcb826,1.9,0
12469,4133efff0,1.2,0.3
12470,8b03c494a,1.0,0.5
12471,5a3113fdd,0.9,0.9
12472,81eb7857d,1.2,0.6
12473,d3c79cf76,1.3,0.1
12474,c61f6507e,2.3,0.4
12475,1f6fe20fc,0.7,0.3
12476,f86c83084,3.0,0.4
12477,5ac0ddea0,4.9,0
12478,4236c9245,1.1,0.5
12479,0d47275d4,1.1,0
12480,96e1f20e7,2.0,0.3
12481,0d635d0b4,0.8,-0.2
12482,2de2cbdcf,1.3,0
12483,75d255222,0.2,0
12484,44da8c2a0,0.7,0.1
12485,c234e165f,2.7,0.3
12486,e6d60a265,1.9,0.4
12487,e01e4a748,4.5,0.2
12488,b7142b615,2.8,0.2
12489,faec94482,6.3,0.3
12490,cf51903db,4.1,0.6
12491,4d767b639,3.2,0.4
12492,b88f141d5,1.4,0
12493,b869dec56,3.8,0.1
12494,f1ceeda99,3.4,0.1
12495,1b08020b7,3.8,0
12496,c6de9b701,0.6,-0.6
12497,57cd5663c,1.4,0.4
12498,818d4a56e,0.0,0
12499,4427541c0,2.4,0.1
12500,72418da1c,1.8,-0.1
12501,c36860383,2.1,0.2
12502,ddd926335,1.1,0.5
12503,ad5250ecf,0.2,0
12504,70b7cb06d,0.3,0.1
12505,506bacb46,0.0,0
12506,b7f7e01c6,0.5,0.5
12507,c135e081f,2.7,0.2
12508,1a91262f6,2.9,0.3
12509,c39e5de99,0.1,0.1
12510,8b8c51377,1.1,0.5
12511,f0133d72c,0.9,0.4
12512,6dc2f0739,1.0,0.1
12513,4ea111bbe,5.9,0.2
12514,138c79a01,4.4,0.1
12515,97b2b9935,2.2,0.4
12516,e12797ab1,0.6,0.6
12517,7d6298b6e,4.2,0.4
12518,959064f3c,2.8,0.3
12519,c737c30d7,3.9,0.4
12520,31b7a54b6,0.9,0.9
12521,6fc17b073,1.3,0
12522,e69df38b4,1.4,0.1
12523,24fee0cc4,1.2,0.4
12524,d09752d1d,0.9,0.9
12525,ea7fc7f4f,3.0,-0.1
12526,506fa1d6e,0.7,0.3
12527,3163e9acf,0.6,-0.6
12528,10bbe5ea4,0.4,-0.1
12529,6348b55cb,0.1,0.1
12530,a4ebfdf22,0.5,0.5
12531,392d3346e,2.5,0.2
12532,01ba4e94d,3.0,0.2
12533,8d7eff0cc,1.2,0.4
12534,b26374255,3.2,0.2
12535,9922b4f91,1.3,0.1
12536,8d0f8ad16,1.2,0.1
12537,146f076cf,1.1,0.3
12538,f0ac9ee6f,1.4,0.7
12539,9b5df2f3d,0.3,-0.3
12540,bc5dade47,0.0,0
12541,5d55a0cb3,0.8,0.8
12542,63647ce22,3.2,0.6
12543,6d1c281f9,2.3,0.3
12544,ea303d329,2.5,0.2
12545,45d12329c,0.7,0
12546,27e458086,1.8,0
12547,53923463d,0.9,0.2
12548,8aeff9ad9,1.0,0.1
12549,4887999cc,0.8,0.8
12550,2401dd6df,0.0,0
12551,31912a7d7,0.4,0.1
12552,28a0ae4fe,3.2,0.5
12553,215903d75,1.8,0.6
12554,c467f8702,0.8,0.8
12555,dc1c9f8d5,2.8,0.5
12556,9ef928aa7,1.5,0.5
12557,29b04f54d,0.9,0.9
12558,02a084920,1.2,0.3
12559,379d5e10d,13.7,0
12560,e2f39a17e,10.8,0.1
12561,a1a9e48a6,1.5,0.5
12562,967fa3210,0.5,0.2
12563,1f043910a,4.6,0.4
12564,2127c6e1f,3.2,0.4
12565,6f0cb510a,1.4,0.3
12566,e67f4856d,0.8,0.8
12567,96ad633d6,0.1,0.1
12568,f6003c18b,2.1,0.3
12569,28c4588e5,0.7,0.7
12570,13c4c2d4c,2.5,0.5
12571,1d777bbcd,1.6,0.3
12572,a7d44898b,2.9,0.2
12573,fb00c8969,2.0,0
12574,cf8e988f5,3.8,0.3
12575,83166fea8,2.3,0.2
12576,9358ef6d7,0.9,0.9
12577,1f2c63312,1.2,0.3
12578,ee0eff05e,1.5,0
12579,8e6223402,0.8,0.8
12580,9f4f97c61,4.2,0.6
12581,310f053bd,1.8,0.9
12582,e59c8fc76,1.6,0.4
12583,9aa40019a,0.6,0
12584,d7de7e8fd,0.8,0
12585,bc9036716,7.3,-0.2
12586,9e6570928,2.1,0.1
12587,c011bc363,0.8,0.8
12588,eca179f5f,2.9,0.4
12589,65b70bad8,10.6,-0.1
12590,100aed9a3,0.1,0.1
12591,a2dc697f6,0.8,0.1
12592,4374d6f52,1.8,0.9
12593,e32c29f03,3.0,0
12594,92f84c5b7,1.8,0.1
12595,307b61689,0.0,0
12596,f348564a5,0.1,0.1
12597,dcaae830b,1.0,0.5
12598,3c008b0b7,1.0,0.1
12599,eb1286b1c,3.4,-0.1
12600,b8dd18a5a,2.3,0.2
12601,f58424835,4.7,0.4
12602,675bb16b8,2.0,0.2
12603,9e165fb1c,0.1,0.1
12604,ef0822572,3.3,0.1
12605,9d5f190cf,6.8,0.2
12606,d79342c8d,2.2,0.5
12607,2105b697d,3.5,0.3
12608,2aac3e0ac,1.0,0.1
12609,0acd95320,2.2,0.5
12610,6a88c7fa4,6.2,0.2
12611,a8da358d1,0.3,-0.3
12612,0a0e8c15b,1.9,0.3
12613,11aa441fe,1.2,0.6
12614,163adc370,0.2,0.2
12615,95e9ad1b2,4.3,0.2
12616,a62c06932,0.0,0
12617,57bf84005,0.9,0.9
12618,638447198,1.5,0
12619,2340f8360,0.6,0.2
12620,da7fe1120,0.8,-0.1
12621,bd485150e,0.8,0.3
12622,442822be3,0.3,0
12623,1c107ce2b,2.7,0.4
12624,f13821512,2.7,0.2
12625,382dd71c1,0.9,0.9
12626,23c8c5957,2.3,0.1
12627,6d172f3eb,3.1,0
12628,077001793,4.5,0.3
12629,616e51d8c,0.7,0.1
12630,cf2e67122,2.3,0.3
12631,a427984f4,2.2,0.7
12632,feff505f1,0.9,0.9
12633,35ce89b5c,2.3,0.5
12634,0baab7556,0.0,0
12635,b49c33f08,1.5,0.7
12636,4aa9a342e,0.3,0.1
12637,b4d341b10,0.0,0
12638,9b3e95995,7.3,0
12639,41c09806e,3.0,0.4
12640,69975d223,0.5,0.1
12641,6ee33e45d,5.6,0.1
12642,c31714ab2,4.2,0.4
12643,b2d464e39,0.9,0.4
12644,8f0468771,1.4,0
12645,687c0c2cd,0.2,0
12646,c73c8b6d1,1.7,0
12647,b31d0dd8d,0.6,0.6
12648,6c04edd3c,1.1,0.5
12649,1fce53107,0.8,0.2
12650,eac772633,2.8,0
12651,728a08a8b,2.3,0.2
12652,532cac389,3.1,0.4
12653,672e9e752,1.2,0.6
12654,7395e5c70,1.0,0.5
12655,f05838eb7,2.0,0.1
12656,1dc007dfa,5.1,0
12657,6c399cb06,13.0,0
12658,eb9b9400e,0.5,-0.2
12659,2d304409b,1.2,0.2
12660,af8fdab18,0.5,0.5
12661,0a8fc6614,0.0,0
12662,534104c8e,0.8,0.8
12663,9d03d5988,0.5,0.5
12664,b8580c770,1.7,0
12665,5e21ad5a7,0.0,0
12666,f3152276a,1.8,0.6
12667,401fcc4c5,2.1,0.2
12668,440ab06be,0.9,0.4
12669,e303359a7,1.8,0.6
12670,87fa5c42b,1.5,0
12671,85094deda,4.8,0
12672,e8d0eedf7,3.6,0.7
12673,44a0bfde6,2.4,0.2
12674,5fc91ab6b,1.2,0.3
12675,5ced5d057,2.7,0.2
12676,d56553e2d,0.4,0.4
12677,695925a2a,0.1,0.1
12678,7ebe13a93,0.3,-0.3
12679,8cb6dfa5b,0.0,0
12680,6ab0ddda3,0.2,0
12681,ad6cfec5c,1.6,0.1
12682,aaca75307,1.2,0.2
12683,611970ebc,1.5,0.3
12684,f9d621157,5.9,0.6
12685,9e876d171,3.7,0.3
12686,624fadbd4,0.1,0.1
12687,0e736f310,2.5,0
12688,3b2a0338e,1.0,0.5
12689,4e3640544,0.9,0.9
12690,8a3c86cde,2.4,0.6
12691,c4e0d125b,1.7,0.4
12692,2b46246db,0.9,0.4
12693,9488e6011,1.5,0.3
12694,7d0367e19,4.2,0
12695,01e93552a,0.9,0.9
12696,79b3d41e2,1.6,0
12697,3f734b97c,4.3,0.1
12698,c52908c2d,0.6,0.3
12699,a1093437e,6.7,0.1
12700,1f70f8112,3.4,0.6
12701,799cbc9e1,1.7,0.2
12702,8b8229f52,0.7,0.7
12703,ad90d4962,0.5,-0.2
12704,f5ebfd099,0.9,0.9
12705,55b797c90,2.0,0
12706,e79f310db,0.2,0.2
12707,b5c0db93a,0.9,0.9
12708,0e28a90f6,0.8,0
12709,760d9a4f3,3.8,0.3
12710,57aa560b5,0.5,0.5
12711,4cfd0fac0,6.8,0
12712,3d6f14681,0.7,0.1
12713,4c631dbf7,4.5,0.4
12714,9586639e9,0.9,0.9
12715,da5d1c5ba,9.0,0.1
12716,60875e5f0,7.4,0.3
12717,93849e2b5,2.9,0.3
12718,e7020fa9a,0.0,0
12719,4ac37cc7d,0.9,0.4
12720,88666f74e,4.7,0.4
12721,487f74408,0.8,0.8
12722,063d8c58b,0.9,0.9
12723,3d8a35224,4.2,0
12724,19904f24d,3.2,0
12725,e282d2bdf,0.9,0.9
12726,98c08df17,2.4,0.8
12727,b3580fea4,0.3,-0.3
12728,d1962ab4f,0.1,0.1
12729,09b3b9dfd,3.3,0.5
12730,451d17b57,3.1,0.2
12731,030f32f08,0.8,0.8
12732,d1274381b,0.1,0
12733,f376f922e,0.1,0.1
12734,9e3d235d8,2.8,0.5
12735,4082acebb,0.9,0.9
12736,aee44eb09,0.1,0.1
12737,b3170958f,2.7,0
12738,e6dc7116d,0.3,0.3
12739,7c4b2e0c0,6.0,0.2
12740,adfd0f0bc,2.4,0
12741,6e1ba1796,1.9,0
12742,e6bc32c73,0.5,0.2
12743,799c6852c,0.2,0.2
12744,fd6c93d05,2.0,0.3
12745,5c66641a1,0.4,0.2
12746,aabd8c0d6,0.0,0
12747,4db543276,0.1,0.1
12748,883e7d058,1.9,0.2
12749,624b5493f,1.0,0.4
12750,4f8a564a2,0.3,0.1
12751,e26548e11,3.6,0.1
12752,76358e754,0.4,0
12753,4413f9855,2.8,0.2
12754,b0cc3078c,1.3,0.1
12755,582c02d86,1.7,0.5
12756,6ff9b83f0,1.2,0.4
12757,15f00daac,1.9,0.2
12758,3ebb0dd45,2.1,0.4
12759,15a828f9d,1.0,0.1
12760,75bc667ae,1.0,0.1
12761,83d36f269,0.5,0.5
12762,1ffb40e20,0.5,0
12763,18f45d2ad,8.7,0.4
12764,94a4357dd,1.4,0.1
12765,492f70d19,1.4,0
12766,4bcc7910d,1.1,0.2
12767,6aee1d8da,0.9,0.4
12768,8cb067b2f,1.8,0
12769,447be811f,2.8,0.5
12770,dabcf0e55,1.6,0
12771,0722660e0,1.6,0.2
12772,f72ec09ba,0.5,0
12773,f88144b9f,2.2,0.2
12774,8ab904da2,10.2,0.2
12775,58ef3eec9,0.1,0.1
12776,99be827e6,3.9,0
12777,543130f60,3.7,0.4
12778,237343008,1.4,0.2
12779,228117dca,3.1,0
12780,cb9cffdff,3.0,0.4
12781,ca0bf0760,2.7,0.1
12782,ab35738e4,1.9,0.6
12783,8c76e6356,14.8,0.1
12784,b7c4936a9,1.0,0.3
12785,f995bc16c,3.6,0.4
12786,7374edef0,7.5,0
12787,fa5f5ccf9,2.2,0.5
12788,881aefbb9,0.0,0
12789,ce3a876b1,1.8,0.2
12790,c6c6adc4a,0.1,0.1
12791,8ee223a17,0.8,0.8
12792,109823680,1.0,0.2
12793,9b1b9876d,1.1,0.3
12794,3ba7056bb,1.1,0.5
12795,1e750bb89,1.7,0.5
12796,e7c607873,0.4,0.4
12797,645914c88,1.2,0.1
12798,41612698d,1.6,0.5
12799,8573077f3,0.9,0.9
12800,5f68fcd05,1.2,0.1
12801,75a4a14ac,0.9,0.4
12802,343c1f526,7.8,0.2
12803,44c2e1fd1,3.7,0.5
12804,867057e77,3.1,0.3
12805,f7b84bc3b,2.6,0.4
12806,9ea3739e8,4.8,0.4
12807,448770499,6.2,0.1
12808,f71d5c047,0.5,0.5
12809,f9f0a5dfb,1.7,0.1
12810,2f346ac72,1.1,0.3
12811,093a35049,0.8,0.8
12812,0e52438a0,0.0,0
12813,6df350974,9.8,0.6
12814,eb307c1f0,2.5,0.2
12815,f506d3fd2,6.2,0.3
12816,add3c45c6,0.0,0
12817,9ff766a26,0.1,0.1
12818,c6df796ba,1.7,0.5
12819,409d5bc3d,1.8,0.4
12820,eb6c579d5,1.5,0.7
12821,93ea39e5f,2.7,0.4
12822,14c6c68e2,2.7,0.2
12823,1557f91e8,0.9,0.2
12824,c8779a4a1,2.1,0.2
12825,c7c6fc160,1.0,0.3
12826,694653d6a,2.4,0.4
12827,7575371db,3.3,0.3
12828,2a5e70892,2.1,0.5
12829,1067bd14b,2.8,0.3
12830,745fd19b8,3.5,0
12831,e5aa922d9,1.1,0.2
12832,c78cc1272,0.8,0.8
12833,d433a5827,1.6,0
12834,0b3763054,0.0,0
12835,d4c9eaede,2.8,0.9
12836,591909a93,0.9,0.9
12837,d33f713d0,1.2,0.1
12838,f39938992,0.2,0.1
12839,1b1a68a60,1.0,0
12840,0eaa0e3c6,1.4,0.3
12841,e53cf2373,2.4,0.3
12842,1d20ba693,1.3,0.3
12843,fad4fb461,0.3,0
12844,6460390c0,0.1,0.1
12845,8c36b62a9,1.2,0.1
12846,aef6836e4,0.7,0.7
12847,c82f54ef6,2.7,0
12848,bad338993,1.1,0.3
12849,487abc5e1,6.2,0.4
12850,77f9b1470,2.6,0.3
12851,0d784a800,0.5,0.5
12852,eee0b299c,0.0,0
12853,ca92437c1,1.2,0.3
12854,1d86e9d9d,1.5,0.3
12855,aac68c707,0.9,0.9
12856,38abad64b,7.8,0.1
12857,24d9b76ae,0.1,0.1
12858,f024e91b9,0.4,0
12859,40b31be60,0.0,0
12860,ab293b191,1.0,0.3
12861,9c91ae76a,3.3,0.2
12862,ee9c2fd46,6.7,0.3
12863,1c40fd781,1.7,0
12864,3664119b9,1.7,0.4
12865,668177e57,0.8,0.8
12866,e7e1904f4,0.8,0.8
12867,a0401d349,0.0,0
12868,d4d6997e3,0.4,0.4
